date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:12:11	140941/140941	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/dashboard/assets/css/bootstrap.min.css	C:/elecastle/elecastlesubng.com/static/dashboard/assets/css/bootstrap.min.css	(from https://elecastlesubng.com/signup/)
05:12:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Feb%202022%2004:15:03%20GMT	https://elecastlesubng.com/terms	C:/elecastle/elecastlesubng.com/terms	(from https://elecastlesubng.com/signup/)
05:12:13	28222/28222	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2004:15:03%20GMT	https://elecastlesubng.com/terms/	C:/elecastle/elecastlesubng.com/terms/index.html	(from https://elecastlesubng.com/signup/)
05:12:13	546604/546604	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/dashboard/assets/css/atlantis.css	C:/elecastle/elecastlesubng.com/static/dashboard/assets/css/atlantis.css	(from https://elecastlesubng.com/signup/)
05:12:14	86659/86659	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/js/core/jquery.3.2.1.min.js	C:/elecastle/elecastlesubng.com/static/dashboard/assets/js/core/jquery.3.2.1.min.js	(from https://elecastlesubng.com/signup/)
05:12:14	95115/95115	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/js/plugin/jquery-ui-1.12.1.custom/jquery-ui.min.js	C:/elecastle/elecastlesubng.com/static/dashboard/assets/js/plugin/jquery-ui-1.12.1.custom/jquery-ui.min.js	(from https://elecastlesubng.com/signup/)
05:12:15	19152/19152	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/js/core/popper.min.js	C:/elecastle/elecastlesubng.com/static/dashboard/assets/js/core/popper.min.js	(from https://elecastlesubng.com/signup/)
05:12:15	48944/48944	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/js/core/bootstrap.min.js	C:/elecastle/elecastlesubng.com/static/dashboard/assets/js/core/bootstrap.min.js	(from https://elecastlesubng.com/signup/)
05:12:16	6374/6374	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/js/atlantis.min.js	C:/elecastle/elecastlesubng.com/static/dashboard/assets/js/atlantis.min.js	(from https://elecastlesubng.com/signup/)
05:12:16	5537/5537	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ffe-15a1%22	https://cdnjs.cloudflare.com/ajax/libs/toastr.js/latest/js/toastr.min.js	C:/elecastle/cdnjs.cloudflare.com/ajax/libs/toastr.js/latest/js/toastr.min.js	(from https://elecastlesubng.com/signup/)
05:12:16	179/179	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:06%20GMT	https://elecastlesubng.com/static/img/apple-touch-icon.png	C:/elecastle/elecastlesubng.com/static/img/apple-touch-icon.png	(from https://elecastlesubng.com/login/)
05:12:17	2569/2569	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/favicon-32x32.png	C:/elecastle/elecastlesubng.com/static/img/favicon-32x32.png	(from https://elecastlesubng.com/login/)
05:12:17	1346/1346	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/favicon-16x16.png	C:/elecastle/elecastlesubng.com/static/img/favicon-16x16.png	(from https://elecastlesubng.com/login/)
05:12:17	179/179	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:08%20GMT	https://elecastlesubng.com/static/img/site.webmanifest	C:/elecastle/elecastlesubng.com/static/img/site.webmanifest	(from https://elecastlesubng.com/login/)
05:12:35	19853/19853	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2004:15:10%20GMT	https://elecastlesubng.com/password_reset/	C:/elecastle/elecastlesubng.com/password_reset/index.html	(from https://elecastlesubng.com/login/)
05:12:35	6528/6528	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2004:15:11%20GMT	https://elecastlesubng.com/login/?next=/profile/	C:/elecastle/elecastlesubng.com/login/index4903.html	(from https://elecastlesubng.com/profile/)
05:12:35	6528/6528	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2004:15:12%20GMT	https://elecastlesubng.com/login/?next=/documentation/	C:/elecastle/elecastlesubng.com/login/indexfbc6.html	(from https://elecastlesubng.com/documentation/)
05:12:35	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/icomoon@1.0.0/style.css)
05:12:37	41324/41324	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-Black.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-Black.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/style.css)
05:12:39	36612/36612	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-Book.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-Book.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/style.css)
05:12:39	40840/40840	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-Medium.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-Medium.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/style.css)
05:12:41	44884/44884	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-BlackItalic.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-BlackItalic.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/style.css)
05:12:41	41308/41308	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-Bold.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-Bold.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/style.css)
05:12:41	45156/45156	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-BoldItalic.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-BoldItalic.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/style.css)
05:12:41	39220/39220	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-BookItalic.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-BookItalic.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/style.css)
05:12:42	44660/44660	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-MediumItalic.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/circular-std/CircularStd-MediumItalic.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/circular-std/style.css)
05:12:42	179/179	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:32%20GMT	https://elecastlesubng.com/images/down-arrow.png	C:/elecastle/elecastlesubng.com/images/down-arrow.png	(from https://elecastlesubng.com/static/assets/libs/css/style.css)
05:12:42	179/179	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:32%20GMT	https://elecastlesubng.com/images/drag-indicator.png	C:/elecastle/elecastlesubng.com/images/drag-indicator.png	(from https://elecastlesubng.com/static/assets/libs/css/style.css)
05:12:43	98940/98940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.eot	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.eot	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:44	98940/98940	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400d41d.eot?	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400d41dd41d.eot	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:44	54684/54684	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.html	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.html	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:45	63904/63904	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:45	98704/98704	---M--	200	added ('OK')	font/ttf	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.ttf	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.ttf	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:46	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.eot	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:46	30788/30788	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400d41d.eot?	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400d41dd41d.eot	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:46	12224/12224	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.html	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.html	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:47	509444/509444	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.svg	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-brands-400.svg	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:47	14672/14672	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:47	30560/30560	---M--	200	added ('OK')	font/ttf	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.ttf	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:47	103936/103936	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-regular-400.svg	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:48	115152/115152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.eot	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:48	115152/115152	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900d41d.eot?	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900d41dd41d.eot	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:49	55484/55484	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.woff	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:49	114932/114932	---M--	200	added ('OK')	font/ttf	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:49	44004/44004	---M-Z	200	added ('OK')	text/html	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.html	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.html	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:50	26085/26085	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/img/img-shadow.png	C:/elecastle/elecastlesubng.com/static/dashboard/assets/img/img-shadow.png	(from https://elecastlesubng.com/static/dashboard/assets/css/atlantis.css)
05:12:50	16570/16570	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/dashboard/assets/fonts/summernote/summernote4c4d.eot?e557617934c52ea068954af79ed7c221	C:/elecastle/elecastlesubng.com/static/dashboard/assets/fonts/summernote/summernote4c4d4c4d.eot	(from https://elecastlesubng.com/static/dashboard/assets/css/atlantis.css)
05:12:50	420250/420250	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/elecastle/elecastlesubng.com/static/assets/vendor/fonts/fontawesome/webfonts/fa-solid-900.svg	(from https://elecastlesubng.com/static/assets/vendor/fonts/fontawesome/css/fontawesome-all.css)
05:12:51	16570/16570	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/dashboard/assets/fonts/summernote/summernoted41d.eot?	C:/elecastle/elecastlesubng.com/static/dashboard/assets/fonts/summernote/summernoted41dd41d.eot	(from https://elecastlesubng.com/static/dashboard/assets/css/atlantis.css)
05:12:51	10184/10184	---M--	200	added ('OK')	font/woff	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/dashboard/assets/fonts/summernote/summernote4c4d.woff?e557617934c52ea068954af79ed7c221	C:/elecastle/elecastlesubng.com/static/dashboard/assets/fonts/summernote/summernote4c4d4c4d.woff	(from https://elecastlesubng.com/static/dashboard/assets/css/atlantis.css)
05:12:51	16384/16384	---M--	200	added ('OK')	font/ttf	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/dashboard/assets/fonts/summernote/summernote4c4d.ttf?e557617934c52ea068954af79ed7c221	C:/elecastle/elecastlesubng.com/static/dashboard/assets/fonts/summernote/summernote4c4d4c4d.ttf	(from https://elecastlesubng.com/static/dashboard/assets/css/atlantis.css)
05:12:52	179/179	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:42%20GMT	https://elecastlesubng.com/static/dashboard/assets/css/owl.video.play.html	C:/elecastle/elecastlesubng.com/static/dashboard/assets/css/owl.video.play.html	(from https://elecastlesubng.com/static/dashboard/assets/css/atlantis.css)
05:12:52	179/179	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:42%20GMT	https://elecastlesubng.com/static/dashboard/assets/img/bg-404.jpg	C:/elecastle/elecastlesubng.com/static/dashboard/assets/img/bg-404.jpg	(from https://elecastlesubng.com/static/dashboard/assets/css/atlantis.css)
05:12:53	179/179	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:43%20GMT	https://elecastlesubng.com/static/styling/images/tab.png	C:/elecastle/elecastlesubng.com/static/styling/images/tab.png	(from https://elecastlesubng.com/terms/)
05:12:53	5394/5394	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/apple-icon-57x57.png	C:/elecastle/elecastlesubng.com/static/img/apple-icon-57x57.png	(from https://elecastlesubng.com/terms/)
05:12:53	5769/5769	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/apple-icon-60x60.png	C:/elecastle/elecastlesubng.com/static/img/apple-icon-60x60.png	(from https://elecastlesubng.com/terms/)
05:12:54	7588/7588	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/apple-icon-72x72.png	C:/elecastle/elecastlesubng.com/static/img/apple-icon-72x72.png	(from https://elecastlesubng.com/terms/)
05:12:54	8149/8149	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/apple-icon-76x76.png	C:/elecastle/elecastlesubng.com/static/img/apple-icon-76x76.png	(from https://elecastlesubng.com/terms/)
05:12:54	14358/14358	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/apple-icon-114x114.png	C:/elecastle/elecastlesubng.com/static/img/apple-icon-114x114.png	(from https://elecastlesubng.com/terms/)
05:12:55	15516/15516	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/apple-icon-120x120.png	C:/elecastle/elecastlesubng.com/static/img/apple-icon-120x120.png	(from https://elecastlesubng.com/terms/)
05:12:55	20329/20329	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/apple-icon-144x144.png	C:/elecastle/elecastlesubng.com/static/img/apple-icon-144x144.png	(from https://elecastlesubng.com/terms/)
05:12:56	21788/21788	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/apple-icon-152x152.png	C:/elecastle/elecastlesubng.com/static/img/apple-icon-152x152.png	(from https://elecastlesubng.com/terms/)
05:12:56	27441/27441	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/apple-icon-180x180.png	C:/elecastle/elecastlesubng.com/static/img/apple-icon-180x180.png	(from https://elecastlesubng.com/terms/)
05:12:57	29006/29006	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/android-icon-192x192.png	C:/elecastle/elecastlesubng.com/static/img/android-icon-192x192.png	(from https://elecastlesubng.com/terms/)
05:12:58	11323/11323	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/favicon-96x96.png	C:/elecastle/elecastlesubng.com/static/img/favicon-96x96.png	(from https://elecastlesubng.com/terms/)
05:12:58	720/720	---M--	200	added ('OK')	application/json	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/img/manifest.json	C:/elecastle/elecastlesubng.com/static/img/manifest.json	(from https://elecastlesubng.com/terms/)
05:12:58	62/62	---MCZ	302	error ('Found')	text/plain	date:Sun,%2020%20Feb%202022%2004:15:49%20GMT	https://unpkg.com/sweetalert/dist/sweetalert.min.js	C:/elecastle/unpkg.com/sweetalert/dist/sweetalert.min.be.delayed	(from https://elecastlesubng.com/terms/)
05:12:58	67695/67695	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/dashboard/assets/css/fonts.min.css	C:/elecastle/elecastlesubng.com/static/dashboard/assets/css/fonts.min.css	(from https://elecastlesubng.com/terms/)
05:12:59	23149/23149	---M-Z	200	added ('OK')	text/css	date:Fri,%2024%20Dec%202021%2002:39:18%20GMT	https://elecastlesubng.com/static/dashboard/assets/css/w3.css	C:/elecastle/elecastlesubng.com/static/dashboard/assets/css/w3.css	(from https://elecastlesubng.com/terms/)
05:13:01	40808/40808	---MCZ	200	added ('OK')	application/javascript	etag:%229f68-Kj2qvHAjLGNQq0jTJgXcSmrB8fo%22	https://unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	C:/elecastle/unpkg.com/sweetalert@2.1.2/dist/sweetalert.min.js	(from https://elecastlesubng.com/terms/)
05:13:05	57033/57033	---M--	200	added ('OK')	image/png	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/img/avatar.png	C:/elecastle/elecastlesubng.com/static/dashboard/assets/img/avatar.png	(from https://elecastlesubng.com/terms/)
05:13:05	84380/84380	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/2.1.4/jquery.min.js	C:/elecastle/ajax.googleapis.com/ajax/libs/jquery/2.1.4/jquery.min.js	(from https://elecastlesubng.com/terms/)
05:13:06	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:50%20GMT	https://elecastlesubng.com/logout/	C:/elecastle/elecastlesubng.com/logout/index.html	(from https://elecastlesubng.com/terms/)
05:13:06	1314/1314	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/js/plugin/jquery-ui-touch-punch/jquery.ui.touch-punch.min.js	C:/elecastle/elecastlesubng.com/static/dashboard/assets/js/plugin/jquery-ui-touch-punch/jquery.ui.touch-punch.min.js	(from https://elecastlesubng.com/terms/)
05:13:06	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:56%20GMT	https://elecastlesubng.com/data_Create/	C:/elecastle/elecastlesubng.com/data_Create/index.html	(from https://elecastlesubng.com/terms/)
05:13:06	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:57%20GMT	https://elecastlesubng.com/billpayment/	C:/elecastle/elecastlesubng.com/billpayment/index.html	(from https://elecastlesubng.com/terms/)
05:13:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:57%20GMT	https://elecastlesubng.com/Cablesub/	C:/elecastle/elecastlesubng.com/Cablesub/index.html	(from https://elecastlesubng.com/terms/)
05:13:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:57%20GMT	https://elecastlesubng.com/AirtimeTopupCreate/	C:/elecastle/elecastlesubng.com/AirtimeTopupCreate/index.html	(from https://elecastlesubng.com/terms/)
05:13:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:57%20GMT	https://elecastlesubng.com/pay_with_monnify/	C:/elecastle/elecastlesubng.com/pay_with_monnify/index.html	(from https://elecastlesubng.com/terms/)
05:13:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:57%20GMT	https://elecastlesubng.com/autobank/	C:/elecastle/elecastlesubng.com/autobank/index.html	(from https://elecastlesubng.com/terms/)
05:13:07	12248/12248	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js	C:/elecastle/elecastlesubng.com/static/dashboard/assets/js/plugin/jquery-scrollbar/jquery.scrollbar.min.js	(from https://elecastlesubng.com/terms/)
05:13:07	0/0	---M--	302	error ('Found')	text/html	date:Sun,%2020%20Feb%202022%2004:15:58%20GMT	https://elecastlesubng.com/Coupon_Payment/	C:/elecastle/elecastlesubng.com/Coupon_Payment/index.html	(from https://elecastlesubng.com/terms/)
05:13:08	89292/89292	---M-Z	200	added ('OK')	text/html	date:Sun,%2020%20Feb%202022%2004:15:58%20GMT	https://elecastlesubng.com/pricing/	C:/elecastle/elecastlesubng.com/pricing/index.html	(from https://elecastlesubng.com/terms/)
05:13:08	51471/51471	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2024%20Dec%202021%2002:39:17%20GMT	https://elecastlesubng.com/static/dashboard/assets/js/plugin/moment/moment.min.js	C:/elecastle/elecastlesubng.com/static/dashboard/assets/js/plugin/moment/moment.min.js	(from https://elecastlesubng.com/terms/)
